date,open,high,low,close
2018-01-01 20:38:00,13402.05,13448.0,13402.04,13402.51
2018-01-01 20:39:00,13411.45,13445.65,13400.0,13400.09
2018-01-01 20:40:00,13445.24,13448.0,13401.77,13447.99
2018-01-01 20:41:00,13424.63,13447.99,13403.59,13447.98
2018-01-01 20:42:00,13447.98,13451.84,13402.91,13404.69
2018-01-01 20:43:00,13452.35,13452.45,13400.02,13452.45
2018-01-01 20:44:00,13451.99,13465.12,13400.0,13465.12
2018-01-01 20:45:00,13443.65,13478.28,13417.54,13440.0
2018-01-01 20:46:00,13464.93,13464.95,13418.07,13439.33
2018-01-01 20:47:00,13417.56,13475.0,13417.56,13475.0
2018-01-01 20:48:00,13475.0,13479.53,13470.0,13470.0
2018-01-01 20:49:00,13470.0,13483.98,13435.44,13478.09
2018-01-01 20:50:00,13477.94,13477.96,13400.0,13400.02
2018-01-01 20:51:00,13400.02,13400.02,13382.32,13400.02
2018-01-01 20:52:00,13409.46,13409.46,13403.17,13409.46
2018-01-01 20:53:00,13403.29,13403.29,13400.02,13400.02
2018-01-01 20:54:00,13403.17,13437.03,13392.07,13436.63
2018-01-01 20:55:00,13435.94,13435.94,13396.84,13396.94
2018-01-01 20:56:00,13397.02,13433.87,13382.37,13396.0
2018-01-01 20:57:00,13396.0,13477.3,13396.0,13477.3
2018-01-01 20:58:00,13477.09,13477.09,13441.27,13441.27
2018-01-01 20:59:00,13416.82,13471.67,13416.81,13444.0
2018-01-01 21:00:00,13444.0,13464.87,13444.0,13463.08
2018-01-01 21:01:00,13462.4,13462.51,13444.0,13462.51
2018-01-01 21:02:00,13445.0,13500.0,13445.0,13487.01
2018-01-01 21:03:00,13486.83,13545.21,13482.65,13545.16
2018-01-01 21:04:00,13509.01,13564.1,13509.0,13564.1
2018-01-01 21:05:00,13564.1,13597.96,13550.42,13597.95
2018-01-01 21:06:00,13595.0,13633.26,13570.01,13631.95
2018-01-01 21:07:00,13631.95,13647.0,13614.69,13647.0
2018-01-01 21:08:00,13647.0,13666.03,13575.28,13575.51
2018-01-01 21:09:00,13646.84,13646.84,13576.0,13581.73
2018-01-01 21:10:00,13591.21,13605.51,13554.02,13605.51
2018-01-01 21:11:00,13610.0,13614.86,13610.0,13610.01
2018-01-01 21:12:00,13614.86,13633.31,13610.0,13610.0
2018-01-01 21:13:00,13619.54,13633.31,13610.0,13630.0
2018-01-01 21:14:00,13610.01,13649.49,13610.0,13649.49
2018-01-01 21:15:00,13610.19,13637.0,13610.0,13610.02
2018-01-01 21:16:00,13649.47,13649.47,13610.0,13610.0
2018-01-01 21:17:00,13610.0,13623.44,13610.0,13610.0
2018-01-01 21:18:00,13610.0,13623.0,13563.33,13599.99
2018-01-01 21:19:00,13599.99,13645.46,13599.99,13645.41
2018-01-01 21:20:00,13645.38,13645.38,13575.45,13579.58
2018-01-01 21:21:00,13611.93,13642.93,13579.67,13642.93
2018-01-01 21:22:00,13600.0,13601.16,13580.17,13601.16
2018-01-01 21:23:00,13642.67,13660.01,13600.99,13617.4
2018-01-01 21:24:00,13617.38,13650.05,13600.31,13617.02
2018-01-01 21:25:00,13616.98,13649.59,13616.98,13617.03
2018-01-01 21:26:00,13649.63,13649.63,13618.41,13618.41
2018-01-01 21:27:00,13649.46,13649.46,13619.0,13619.98
2018-01-01 21:28:00,13619.88,13645.42,13606.07,13644.32
2018-01-01 21:29:00,13644.32,13666.03,13631.6,13650.0
2018-01-01 21:30:00,13650.0,13700.2,13650.0,13698.49
2018-01-01 21:31:00,13698.49,13725.0,13678.3,13700.1
2018-01-01 21:32:00,13707.01,13734.44,13675.0,13675.6
2018-01-01 21:33:00,13700.19,13700.19,13666.03,13666.03
2018-01-01 21:34:00,13666.03,13670.32,13617.63,13670.32
2018-01-01 21:35:00,13621.2,13670.19,13621.13,13621.65
2018-01-01 21:36:00,13621.52,13669.87,13600.0,13627.9
2018-01-01 21:37:00,13600.1,13624.99,13600.1,13622.98
2018-01-01 21:38:00,13621.98,13622.0,13600.1,13600.1
2018-01-01 21:39:00,13619.0,13620.0,13600.1,13600.1
2018-01-01 21:40:00,13600.1,13619.99,13600.1,13611.99
2018-01-01 21:41:00,13612.0,13612.0,13600.0,13610.0
2018-01-01 21:42:00,13610.0,13610.0,13589.97,13589.97
2018-01-01 21:43:00,13599.9,13599.9,13599.0,13599.0
2018-01-01 21:44:00,13589.97,13598.94,13554.06,13563.44
2018-01-01 21:45:00,13541.2,13589.97,13529.81,13530.5
2018-01-01 21:46:00,13533.12,13550.0,13533.12,13535.0
2018-01-01 21:47:00,13540.96,13578.88,13540.92,13542.01
2018-01-01 21:48:00,13540.92,13578.99,13527.5,13527.5
2018-01-01 21:49:00,13527.51,13554.88,13527.51,13554.88
2018-01-01 21:50:00,13527.6,13609.5,13527.6,13554.74
2018-01-01 21:51:00,13554.83,13585.25,13554.73,13585.14
2018-01-01 21:52:00,13570.57,13605.99,13570.47,13570.57
2018-01-01 21:53:00,13570.57,13600.0,13569.3,13599.85
2018-01-01 21:54:00,13569.3,13600.07,13569.2,13600.07
2018-01-01 21:55:00,13555.49,13599.1,13555.46,13569.08
2018-01-01 21:56:00,13586.0,13598.0,13551.0,13551.0
2018-01-01 21:57:00,13550.0,13550.0,13514.88,13514.88
2018-01-01 21:58:00,13514.67,13550.94,13499.07,13550.94
2018-01-01 21:59:00,13550.91,13550.91,13500.76,13534.98
2018-01-01 22:00:00,13532.87,13532.99,13492.28,13492.28
2018-01-01 22:01:00,13492.29,13532.99,13492.29,13524.48
2018-01-01 22:02:00,13524.49,13529.44,13504.41,13529.42
2018-01-01 22:03:00,13529.52,13533.0,13520.0,13530.0
2018-01-01 22:04:00,13505.6,13550.0,13505.58,13550.0
2018-01-01 22:05:00,13550.0,13550.0,13508.99,13549.49
2018-01-01 22:06:00,13535.98,13550.0,13534.64,13550.0
2018-01-01 22:07:00,13534.57,13556.6,13534.45,13556.6
2018-01-01 22:08:00,13512.18,13556.56,13512.18,13555.79
2018-01-01 22:09:00,13554.97,13555.0,13526.0,13554.93
2018-01-01 22:10:00,13554.99,13555.0,13520.38,13520.38
2018-01-01 22:11:00,13520.61,13590.41,13508.99,13590.33
2018-01-01 22:12:00,13590.14,13600.0,13562.23,13600.0
2018-01-01 22:13:00,13563.33,13609.5,13563.33,13609.5
2018-01-01 22:14:00,13609.5,13649.91,13591.19,13649.91
2018-01-01 22:15:00,13649.97,13660.0,13615.75,13659.56
2018-01-01 22:16:00,13635.22,13635.23,13567.25,13567.3
2018-01-01 22:17:00,13568.16,13631.38,13568.16,13630.08
2018-01-01 22:18:00,13629.96,13629.96,13571.44,13616.64
2018-01-01 22:19:00,13614.84,13615.0,13614.71,13615.0
2018-01-01 22:20:00,13614.69,13629.92,13600.1,13620.0
2018-01-01 22:21:00,13619.99,13619.99,13600.0,13619.96
2018-01-01 22:22:00,13600.0,13604.39,13600.0,13600.0
2018-01-01 22:23:00,13600.0,13604.0,13600.0,13604.0
2018-01-01 22:24:00,13604.0,13617.71,13599.99,13599.99
2018-01-01 22:25:00,13599.99,13599.99,13573.34,13573.34
2018-01-01 22:26:00,13573.34,13599.0,13573.33,13599.0
2018-01-01 22:27:00,13573.34,13599.0,13573.34,13599.0
2018-01-01 22:28:00,13599.0,13600.0,13599.0,13600.0
2018-01-01 22:29:00,13585.11,13619.15,13585.11,13619.15
2018-01-01 22:30:00,13598.88,13619.15,13585.1,13619.15
2018-01-01 22:31:00,13590.01,13619.15,13590.01,13619.15
2018-01-01 22:32:00,13619.15,13619.15,13619.15,13619.15
2018-01-01 22:33:00,13606.66,13606.66,13585.0,13585.0
2018-01-01 22:34:00,13576.55,13603.29,13533.42,13533.89
2018-01-01 22:35:00,13560.98,13561.0,13560.97,13560.99
2018-01-01 22:36:00,13547.53,13547.56,13466.79,13518.32
2018-01-01 22:37:00,13518.31,13532.48,13517.97,13517.97
2018-01-01 22:38:00,13518.0,13518.0,13479.97,13517.96
2018-01-01 22:39:00,13517.96,13530.0,13481.03,13525.0
2018-01-01 22:40:00,13525.0,13603.29,13525.0,13603.29
2018-01-01 22:41:00,13603.26,13604.52,13575.0,13575.0
2018-01-01 22:42:00,13534.74,13603.13,13534.74,13602.69
2018-01-01 22:43:00,13580.1,13618.0,13580.0,13617.98
2018-01-01 22:44:00,13580.22,13618.0,13580.1,13580.46
2018-01-01 22:45:00,13604.34,13604.34,13556.33,13557.17
2018-01-01 22:46:00,13557.4,13603.9,13540.81,13597.3
2018-01-01 22:47:00,13596.88,13596.88,13530.45,13535.24
2018-01-01 22:48:00,13535.75,13574.95,13517.91,13531.13
2018-01-01 22:49:00,13554.02,13559.8,13521.9,13554.97
2018-01-01 22:50:00,13545.49,13570.28,13531.99,13570.28
2018-01-01 22:51:00,13552.17,13612.99,13552.17,13570.58
2018-01-01 22:52:00,13570.58,13591.21,13557.12,13559.58
2018-01-01 22:53:00,13591.38,13599.99,13557.43,13591.25
2018-01-01 22:54:00,13557.12,13587.77,13548.41,13580.97
2018-01-01 22:55:00,13548.54,13592.12,13547.12,13574.15
2018-01-01 22:56:00,13547.11,13567.4,13521.7,13521.7
2018-01-01 22:57:00,13521.02,13527.25,13495.45,13526.99
2018-01-01 22:58:00,13498.57,13498.57,13481.03,13496.4
2018-01-01 22:59:00,13490.84,13496.41,13478.5,13478.5
2018-01-01 23:00:00,13496.39,13496.39,13464.54,13494.69
2018-01-01 23:01:00,13464.47,13494.33,13429.37,13464.23
2018-01-01 23:02:00,13464.21,13464.47,13430.61,13464.39
2018-01-01 23:03:00,13459.03,13464.4,13459.03,13463.92
2018-01-01 23:04:00,13463.69,13463.72,13431.21,13431.21
2018-01-01 23:05:00,13431.21,13453.05,13412.58,13413.86
2018-01-01 23:06:00,13459.52,13495.77,13426.42,13440.11
2018-01-01 23:07:00,13440.22,13494.5,13439.95,13476.86
2018-01-01 23:08:00,13476.48,13484.0,13440.35,13484.0
2018-01-01 23:09:00,13475.9,13484.0,13472.17,13484.0
2018-01-01 23:10:00,13473.67,13496.07,13473.67,13496.02
2018-01-01 23:11:00,13496.38,13496.38,13469.8,13469.8
2018-01-01 23:12:00,13495.49,13495.49,13495.49,13495.49
2018-01-01 23:13:00,13470.92,13493.62,13439.85,13439.85
2018-01-01 23:14:00,13440.99,13440.99,13439.85,13440.99
2018-01-01 23:15:00,13440.99,13440.99,13428.86,13440.99
2018-01-01 23:16:00,13440.99,13440.99,13427.88,13440.0
2018-01-01 23:17:00,13429.9,13440.99,13420.0,13420.0
2018-01-01 23:18:00,13440.76,13440.89,13420.0,13440.89
2018-01-01 23:19:00,13442.12,13442.12,13420.0,13420.0
2018-01-01 23:20:00,13419.99,13420.0,13419.9,13419.9
2018-01-01 23:21:00,13419.9,13419.9,13415.25,13415.47
2018-01-01 23:22:00,13419.9,13437.8,13415.25,13437.8
2018-01-01 23:23:00,13441.14,13441.44,13415.25,13415.45
2018-01-01 23:24:00,13415.45,13441.45,13415.25,13415.25
2018-01-01 23:25:00,13441.45,13441.45,13415.25,13440.89
2018-01-01 23:26:00,13440.31,13440.99,13416.1,13440.99
2018-01-01 23:27:00,13440.98,13440.98,13415.15,13415.15
2018-01-01 23:28:00,13440.99,13465.0,13434.79,13465.0
2018-01-01 23:29:00,13465.0,13493.21,13465.0,13493.21
2018-01-01 23:30:00,13500.0,13520.11,13460.03,13460.03
2018-01-01 23:31:00,13450.68,13491.5,13450.68,13474.81
2018-01-01 23:32:00,13474.81,13499.18,13441.46,13481.92
2018-01-01 23:33:00,13465.14,13465.14,13416.55,13417.19
2018-01-01 23:34:00,13454.66,13486.09,13436.18,13441.55
2018-01-01 23:35:00,13424.29,13484.6,13424.29,13428.78
2018-01-01 23:36:00,13482.9,13482.9,13415.15,13430.66
2018-01-01 23:37:00,13430.66,13432.0,13415.15,13415.15
2018-01-01 23:38:00,13415.15,13453.89,13398.9,13410.45
2018-01-01 23:39:00,13415.15,13448.68,13398.2,13403.36
2018-01-01 23:40:00,13446.51,13446.51,13395.76,13396.16
2018-01-01 23:41:00,13396.09,13402.86,13380.0,13402.86
2018-01-01 23:42:00,13433.89,13435.06,13380.63,13435.06
2018-01-01 23:43:00,13444.57,13465.02,13423.84,13449.94
2018-01-01 23:44:00,13438.95,13490.61,13431.0,13431.0
2018-01-01 23:45:00,13431.03,13468.72,13412.85,13412.86
2018-01-01 23:46:00,13412.86,13433.11,13404.34,13404.34
2018-01-01 23:47:00,13401.71,13413.19,13401.7,13402.21
2018-01-01 23:48:00,13413.19,13444.63,13405.0,13405.0
2018-01-01 23:49:00,13405.0,13419.78,13381.13,13419.38
2018-01-01 23:50:00,13419.38,13419.38,13380.93,13407.16
2018-01-01 23:51:00,13407.16,13407.26,13381.35,13400.0
2018-01-01 23:52:00,13400.0,13407.26,13380.93,13407.26
2018-01-01 23:53:00,13407.26,13442.23,13392.35,13442.18
2018-01-01 23:54:00,13427.06,13445.0,13409.15,13445.0
2018-01-01 23:55:00,13444.99,13451.86,13392.31,13433.33
2018-01-01 23:56:00,13392.32,13432.17,13372.33,13429.64
2018-01-01 23:57:00,13382.01,13420.0,13373.48,13375.05
2018-01-01 23:58:00,13375.02,13419.19,13375.02,13400.0
2018-01-01 23:59:00,13407.9,13443.81,13394.17,13443.41
2018-01-02 00:00:00,13394.2,13493.88,13394.2,13493.88
2018-01-02 00:01:00,13439.16,13478.59,13421.1,13445.86
2018-01-02 00:02:00,13446.66,13477.98,13446.66,13477.98
2018-01-02 00:03:00,13478.01,13521.07,13463.62,13498.2
2018-01-02 00:04:00,13512.48,13544.53,13491.54,13517.37
2018-01-02 00:05:00,13521.0,13549.4,13489.01,13500.0
2018-01-02 00:06:00,13500.0,13549.33,13500.0,13509.7
2018-01-02 00:07:00,13527.51,13587.78,13512.02,13573.77
2018-01-02 00:08:00,13519.89,13587.64,13518.57,13521.59
2018-01-02 00:09:00,13525.26,13572.71,13525.26,13530.02
2018-01-02 00:10:00,13530.05,13571.49,13530.0,13570.95
2018-01-02 00:11:00,13530.09,13570.77,13530.0,13530.0
2018-01-02 00:12:00,13546.86,13559.45,13530.0,13559.45
2018-01-02 00:13:00,13530.0,13562.36,13500.0,13500.0
2018-01-02 00:14:00,13500.02,13552.34,13500.0,13552.17
2018-01-02 00:15:00,13551.17,13551.17,13530.0,13551.13
2018-01-02 00:16:00,13547.1,13560.04,13531.37,13558.78
2018-01-02 00:17:00,13553.05,13553.05,13524.61,13536.85
2018-01-02 00:18:00,13550.0,13587.56,13540.23,13578.48
2018-01-02 00:19:00,13578.48,13578.48,13541.97,13561.0
2018-01-02 00:20:00,13561.0,13578.48,13542.1,13578.47
2018-01-02 00:21:00,13578.48,13629.89,13549.92,13629.79
2018-01-02 00:22:00,13629.64,13630.0,13590.33,13610.03
2018-01-02 00:23:00,13610.03,13635.22,13599.76,13630.0
2018-01-02 00:24:00,13630.0,13650.0,13605.76,13650.0
2018-01-02 00:25:00,13643.31,13664.45,13601.68,13601.68
2018-01-02 00:26:00,13622.33,13655.63,13618.92,13655.63
2018-01-02 00:27:00,13626.84,13645.0,13618.95,13645.0
2018-01-02 00:28:00,13655.5,13656.44,13632.02,13656.44
2018-01-02 00:29:00,13665.0,13734.45,13665.0,13704.96
2018-01-02 00:30:00,13720.63,13806.96,13704.94,13806.96
2018-01-02 00:31:00,13800.01,13837.71,13800.0,13829.3
2018-01-02 00:32:00,13829.3,13906.99,13829.3,13906.99
2018-01-02 00:33:00,13900.0,13900.0,13850.09,13850.11
2018-01-02 00:34:00,13886.25,13886.48,13850.14,13886.48
2018-01-02 00:35:00,13899.87,13918.01,13886.48,13886.48
2018-01-02 00:36:00,13889.53,13896.57,13831.0,13870.82
2018-01-02 00:37:00,13835.01,13870.54,13825.38,13860.0
2018-01-02 00:38:00,13860.0,13869.6,13825.4,13860.0
2018-01-02 00:39:00,13860.0,13860.0,13808.12,13858.65
2018-01-02 00:40:00,13808.22,13858.68,13808.22,13852.05
2018-01-02 00:41:00,13857.24,13860.0,13830.1,13860.0
2018-01-02 00:42:00,13860.0,13897.69,13850.0,13869.0
2018-01-02 00:43:00,13850.0,13871.53,13769.0,13786.26
2018-01-02 00:44:00,13786.26,13795.35,13769.05,13784.0
2018-01-02 00:45:00,13784.0,13800.0,13769.0,13800.0
2018-01-02 00:46:00,13800.0,13808.77,13769.0,13804.97
2018-01-02 00:47:00,13804.97,13849.54,13770.37,13849.54
2018-01-02 00:48:00,13798.77,13849.53,13798.47,13849.41
2018-01-02 00:49:00,13849.41,13849.41,13802.85,13848.3
2018-01-02 00:50:00,13803.73,13848.03,13803.7,13848.0
2018-01-02 00:51:00,13810.98,13847.1,13794.74,13844.89
2018-01-02 00:52:00,13811.77,13811.77,13795.05,13795.05
2018-01-02 00:53:00,13811.77,13838.43,13781.24,13781.24
2018-01-02 00:54:00,13797.96,13831.89,13773.58,13830.6
2018-01-02 00:55:00,13774.1,13822.33,13771.04,13797.97
2018-01-02 00:56:00,13782.64,13817.76,13780.0,13817.59
2018-01-02 00:57:00,13785.01,13800.0,13785.0,13800.0
2018-01-02 00:58:00,13789.16,13817.07,13785.0,13794.4
2018-01-02 00:59:00,13794.4,13830.0,13785.0,13798.22
2018-01-02 01:00:00,13794.58,13829.94,13785.0,13785.47
2018-01-02 01:01:00,13805.59,13831.0,13805.59,13831.0
2018-01-02 01:02:00,13817.03,13850.0,13806.99,13822.56
2018-01-02 01:03:00,13822.56,13850.0,13809.55,13809.57
2018-01-02 01:04:00,13820.02,13860.0,13805.13,13806.7
2018-01-02 01:05:00,13821.39,13822.09,13809.16,13822.09
2018-01-02 01:06:00,13822.09,13859.98,13785.64,13800.0
2018-01-02 01:07:00,13792.0,13822.06,13785.0,13785.0
2018-01-02 01:08:00,13785.0,13834.19,13785.0,13810.44
2018-01-02 01:09:00,13804.39,13822.83,13795.0,13822.83
2018-01-02 01:10:00,13821.13,13834.68,13808.41,13808.41
2018-01-02 01:11:00,13819.85,13819.85,13819.84,13819.84
2018-01-02 01:12:00,13819.84,13835.66,13808.04,13819.85
2018-01-02 01:13:00,13819.85,13819.85,13764.3,13764.3
2018-01-02 01:14:00,13755.63,13770.19,13693.75,13766.19
2018-01-02 01:15:00,13741.96,13752.29,13735.0,13752.29
2018-01-02 01:16:00,13735.55,13752.29,13735.55,13740.49
2018-01-02 01:17:00,13747.01,13752.67,13742.0,13752.56
2018-01-02 01:18:00,13751.2,13805.46,13751.2,13772.79
2018-01-02 01:19:00,13786.71,13786.71,13772.79,13785.14
2018-01-02 01:20:00,13772.78,13785.35,13772.78,13785.33
2018-01-02 01:21:00,13772.8,13785.41,13772.8,13785.41
2018-01-02 01:22:00,13785.41,13787.0,13752.29,13787.0
2018-01-02 01:23:00,13765.48,13787.0,13752.35,13787.0
2018-01-02 01:24:00,13766.13,13778.96,13735.78,13740.0
2018-01-02 01:25:00,13748.91,13778.39,13740.0,13740.71
2018-01-02 01:26:00,13750.0,13790.82,13750.0,13787.0
2018-01-02 01:27:00,13766.52,13766.53,13746.0,13766.46
2018-01-02 01:28:00,13766.53,13766.53,13751.95,13766.53
2018-01-02 01:29:00,13765.41,13765.41,13742.06,13765.41
2018-01-02 01:30:00,13765.41,13798.62,13754.25,13754.25
2018-01-02 01:31:00,13754.26,13778.06,13754.24,13754.66
2018-01-02 01:32:00,13776.46,13776.46,13735.55,13774.09
2018-01-02 01:33:00,13749.47,13759.9,13735.0,13735.0
2018-01-02 01:34:00,13735.0,13741.57,13717.0,13720.01
2018-01-02 01:35:00,13720.0,13741.5,13720.0,13741.5
2018-01-02 01:36:00,13733.96,13741.5,13720.49,13741.5
2018-01-02 01:37:00,13734.7,13742.94,13734.7,13742.94
2018-01-02 01:38:00,13742.94,13755.84,13741.51,13755.75
2018-01-02 01:39:00,13755.84,13799.35,13755.84,13787.65
2018-01-02 01:40:00,13778.69,13793.36,13764.14,13792.0
2018-01-02 01:41:00,13778.87,13805.61,13747.23,13792.01
2018-01-02 01:42:00,13779.13,13779.13,13747.4,13764.25
2018-01-02 01:43:00,13762.26,13762.26,13707.89,13707.9
2018-01-02 01:44:00,13707.61,13750.25,13702.1,13749.97
2018-01-02 01:45:00,13730.02,13764.08,13713.01,13757.8
2018-01-02 01:46:00,13764.05,13764.05,13713.41,13738.15
2018-01-02 01:47:00,13728.37,13751.79,13692.28,13693.97
2018-01-02 01:48:00,13694.01,13730.57,13675.0,13694.95
2018-01-02 01:49:00,13694.95,13729.64,13675.86,13677.25
2018-01-02 01:50:00,13691.29,13723.97,13691.29,13711.54
2018-01-02 01:51:00,13687.14,13692.83,13675.0,13692.83
2018-01-02 01:52:00,13692.0,13740.0,13688.32,13714.58
2018-01-02 01:53:00,13714.58,13740.78,13709.27,13712.01
2018-01-02 01:54:00,13710.64,13741.0,13688.32,13688.32
2018-01-02 01:55:00,13688.32,13708.18,13675.01,13675.04
2018-01-02 01:56:00,13675.0,13725.55,13675.0,13675.0
2018-01-02 01:57:00,13675.0,13695.11,13675.0,13675.0
2018-01-02 01:58:00,13675.0,13695.07,13664.52,13664.52
2018-01-02 01:59:00,13664.52,13695.03,13631.95,13631.95
2018-01-02 02:00:00,13631.95,13631.95,13607.36,13629.35
2018-01-02 02:01:00,13629.45,13676.61,13623.96,13675.83
2018-01-02 02:02:00,13667.34,13667.34,13650.37,13650.37
2018-01-02 02:03:00,13650.37,13650.37,13600.0,13600.0
2018-01-02 02:04:00,13600.81,13627.37,13600.0,13625.88
2018-01-02 02:05:00,13622.66,13622.66,13597.96,13597.96
2018-01-02 02:06:00,13622.41,13622.41,13597.96,13607.09
2018-01-02 02:07:00,13607.07,13616.0,13600.0,13600.0
2018-01-02 02:08:00,13600.0,13616.0,13600.0,13609.18
2018-01-02 02:09:00,13601.56,13647.95,13600.0,13600.0
2018-01-02 02:10:00,13604.15,13647.25,13600.0,13619.81
2018-01-02 02:11:00,13616.14,13651.0,13616.14,13648.6
2018-01-02 02:12:00,13648.6,13669.99,13638.34,13638.41
2018-01-02 02:13:00,13669.99,13670.0,13638.3,13638.3
2018-01-02 02:14:00,13638.3,13667.42,13615.03,13650.0
2018-01-02 02:15:00,13650.0,13650.0,13600.0,13600.01
2018-01-02 02:16:00,13605.08,13654.89,13600.0,13632.29
2018-01-02 02:17:00,13632.29,13669.98,13625.21,13650.0
2018-01-02 02:18:00,13650.0,13660.0,13650.0,13660.0
2018-01-02 02:19:00,13650.0,13650.88,13601.16,13620.0
2018-01-02 02:20:00,13620.03,13652.94,13600.0,13620.01
2018-01-02 02:21:00,13616.64,13647.84,13600.0,13620.0
2018-01-02 02:22:00,13620.0,13646.46,13600.0,13601.01
2018-01-02 02:23:00,13601.0,13625.79,13568.67,13568.68
2018-01-02 02:24:00,13580.01,13583.57,13521.0,13535.0
2018-01-02 02:25:00,13535.0,13560.0,13520.0,13560.0
2018-01-02 02:26:00,13560.0,13567.1,13520.0,13520.0
2018-01-02 02:27:00,13549.98,13560.0,13520.06,13550.0
2018-01-02 02:28:00,13550.0,13550.0,13518.66,13518.66
2018-01-02 02:29:00,13511.0,13520.13,13477.77,13508.53
2018-01-02 02:30:00,13508.53,13512.42,13462.82,13510.0
2018-01-02 02:31:00,13463.25,13530.13,13463.18,13529.64
2018-01-02 02:32:00,13464.26,13559.94,13464.26,13559.93
2018-01-02 02:33:00,13559.44,13565.73,13522.42,13550.54
2018-01-02 02:34:00,13550.54,13550.54,13476.9,13476.9
2018-01-02 02:35:00,13476.9,13507.21,13462.82,13497.13
2018-01-02 02:36:00,13476.21,13543.58,13476.21,13543.58
2018-01-02 02:37:00,13547.8,13547.8,13490.64,13490.64
2018-01-02 02:38:00,13508.4,13508.4,13507.37,13507.37
2018-01-02 02:39:00,13524.76,13561.43,13508.49,13508.82
2018-01-02 02:40:00,13549.97,13550.1,13499.0,13509.75
2018-01-02 02:41:00,13509.77,13550.1,13501.2,13529.85
2018-01-02 02:42:00,13529.84,13552.65,13520.4,13520.79
2018-01-02 02:43:00,13520.79,13552.65,13520.4,13551.96
2018-01-02 02:44:00,13552.71,13567.34,13521.11,13564.24
2018-01-02 02:45:00,13523.03,13562.21,13523.0,13524.65
2018-01-02 02:46:00,13561.49,13561.49,13521.0,13545.84
2018-01-02 02:47:00,13523.06,13542.97,13522.0,13535.81
2018-01-02 02:48:00,13522.01,13542.6,13510.0,13510.0
2018-01-02 02:49:00,13510.01,13556.4,13510.01,13545.36
2018-01-02 02:50:00,13542.82,13555.9,13542.82,13551.75
2018-01-02 02:51:00,13555.89,13579.9,13551.44,13567.34
2018-01-02 02:52:00,13580.0,13588.18,13550.39,13550.39
2018-01-02 02:53:00,13551.0,13576.08,13550.93,13576.08
2018-01-02 02:54:00,13588.69,13589.72,13553.36,13576.08
2018-01-02 02:55:00,13596.8,13600.1,13576.1,13600.0
2018-01-02 02:56:00,13606.18,13611.78,13577.2,13599.45
2018-01-02 02:57:00,13599.43,13600.37,13578.11,13581.1
2018-01-02 02:58:00,13581.1,13600.09,13581.1,13581.11
2018-01-02 02:59:00,13581.11,13585.25,13550.29,13550.29
2018-01-02 03:00:00,13572.03,13572.03,13516.74,13516.74
2018-01-02 03:01:00,13516.74,13544.32,13506.19,13529.92
2018-01-02 03:02:00,13500.23,13529.88,13470.0,13470.0
2018-01-02 03:03:00,13462.82,13478.42,13450.01,13452.11
2018-01-02 03:04:00,13452.1,13466.57,13429.83,13455.1
2018-01-02 03:05:00,13466.07,13467.31,13455.0,13467.31
2018-01-02 03:06:00,13467.31,13474.8,13467.31,13469.92
2018-01-02 03:07:00,13467.94,13478.0,13457.94,13477.16
2018-01-02 03:08:00,13477.99,13482.94,13458.74,13482.94
2018-01-02 03:09:00,13472.02,13482.95,13472.02,13482.9
2018-01-02 03:10:00,13482.9,13486.44,13450.0,13450.0
2018-01-02 03:11:00,13450.0,13450.0,13445.02,13450.0
2018-01-02 03:12:00,13440.0,13450.0,13402.26,13402.36
2018-01-02 03:13:00,13421.1,13421.1,13380.0,13399.66
2018-01-02 03:14:00,13399.66,13399.66,13329.03,13338.01
2018-01-02 03:15:00,13338.01,13360.0,13329.03,13359.91
2018-01-02 03:16:00,13359.98,13361.99,13329.03,13354.76
2018-01-02 03:17:00,13361.99,13374.56,13361.0,13374.56
2018-01-02 03:18:00,13373.85,13373.85,13312.01,13348.52
2018-01-02 03:19:00,13326.53,13326.53,13301.01,13320.0
2018-01-02 03:20:00,13301.02,13326.53,13300.01,13326.53
2018-01-02 03:21:00,13326.53,13335.0,13313.14,13335.0
2018-01-02 03:22:00,13335.0,13335.0,13301.2,13301.2
2018-01-02 03:23:00,13301.92,13315.16,13300.0,13302.0
2018-01-02 03:24:00,13302.0,13315.81,13295.79,13300.1
2018-01-02 03:25:00,13315.81,13340.02,13295.79,13335.78
2018-01-02 03:26:00,13309.51,13363.89,13295.98,13316.09
2018-01-02 03:27:00,13344.72,13363.9,13316.06,13326.94
2018-01-02 03:28:00,13327.0,13360.79,13327.0,13327.3
2018-01-02 03:29:00,13341.18,13412.31,13341.18,13412.28
2018-01-02 03:30:00,13403.47,13403.47,13389.13,13389.13
2018-01-02 03:31:00,13381.73,13403.46,13365.36,13365.46
2018-01-02 03:32:00,13380.08,13412.11,13380.08,13380.08
2018-01-02 03:33:00,13387.31,13387.31,13387.31,13387.31
2018-01-02 03:34:00,13387.31,13437.61,13366.99,13394.18
2018-01-02 03:35:00,13370.25,13410.67,13357.02,13359.66
2018-01-02 03:36:00,13379.91,13406.71,13350.96,13379.98
2018-01-02 03:37:00,13379.98,13437.61,13366.52,13437.61
2018-01-02 03:38:00,13437.61,13440.07,13389.77,13439.41
2018-01-02 03:39:00,13407.92,13438.89,13384.58,13407.81
2018-01-02 03:40:00,13386.08,13438.77,13386.08,13398.97
